sku,nombre_producto,Descripciones,nombre_variante,grupo_variante,presentacion,color,categoria,subcategoria,precio_cop,stock,gestionar_stock,peso_kg,codigo_industrial,url_slug,imagen_principal,galeria_imagenes,usos,caracteristicas,modo_empleo,aplicacion_faq,pre_tratamiento,ficha_tecnica_url,ghs_pictogramas,precauciones_h,consejos_prudencia_p,estado
LA-MD-530,Madefort,,Madefort 53 Gal,LA-MD,53 Gal,,"carpinteria, laminacion y tapiceria",,,0,1,,1111140152,madefort-53-gal,products/madefort/530-01.jpg,products/madefort/530-02.jpg|products/madefort/530-03.jpg,PEGUE DE MADERA-FÓRMICA TRIPLEX-AGLOMERADOS,Alto tack inicial y final Ideal proceso post-formado Ideal para pegues curvos,"Preparar: Limpie y seque las superficies. Elimine polvo, grasa o aceite. Lije si es necesario. 2. Aplicar: Con brocha, cepillo o espátula, cubra ambas superficies. En materiales porosos, aplique una segunda capa tras 10 min. 3. Secado: Espere 10-15 min (máx. 80 min) antes de unir. 4. Unir: Junte las",,Para más información consulte en www.grupoincap.com.co,,,H225: Líquido y vapores muy inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H319: Provoca irritación ocular grave. H335: Puede irritar vías respiratorias. H336: Puede provocar somn,"P210: Alejar de calor, chispas, llamas. No fumar. P233: Recipiente herméticamente cerrado. P301+P310+P331: INGESTIÓN: llamar inmediatamente toxicología/médico. NO provocar vómito. P303+P361+P353: PIEL/PELO: quitar ropa contaminada, enjuagar con agua/",1
LA-MA-375,Madefort AV,,Madefort AV 375cc,LA-MA,375cc,,"carpinteria, laminacion y tapiceria",,,0,1,,1111140121,madefort-av-375cc,products/madefort-av/375-01.jpg,products/madefort-av/375-02.jpg|products/madefort-av/375-03.jpg,PEGUE DE MADERA-FÓRMICA TRIPLEX-AGLOMERADOS,Alto tack inicial y final Ideal proceso post-formado Ideal para pegues curvos,"Preparar: Limpie y seque las superficies. Elimine polvo, grasa o aceite. Lije si es necesario. 2. Aplicar: Con brocha, cepillo o espátula, cubra ambas superficies. En materiales porosos, aplique una segunda capa tras 10 min. 3. Secado: Espere 10-15 min (máx. 80 min) antes de unir. 4. Unir: Junte las",,,,,H225: Líquido y vapores muy inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H319: Provoca irritación ocular grave. H335: Puede irritar vías respiratorias. H336: Puede provocar somn,"P210: Alejar de calor, chispas, llamas. No fumar. P233: Recipiente herméticamente cerrado. P301+P310+P331: INGESTIÓN: llamar inmediatamente toxicología/médico. NO provocar vómito. P303+P361+P353: PIEL/PELO: quitar ropa contaminada, enjuagar con agua/",1
LA-MA-750,Madefort AV,,Madefort AV 750cc,LA-MA,750cc,,"carpinteria, laminacion y tapiceria",,,0,1,,1111140109,madefort-av-750cc,products/madefort-av/750-01.jpg,products/madefort-av/750-02.jpg|products/madefort-av/750-03.jpg,PEGUE DE MADERA-FÓRMICA TRIPLEX-AGLOMERADOS,Alto tack inicial y final Ideal proceso post-formado Ideal para pegues curvos,"Preparar: Limpie y seque las superficies. Elimine polvo, grasa o aceite. Lije si es necesario. 2. Aplicar: Con brocha, cepillo o espátula, cubra ambas superficies. En materiales porosos, aplique una segunda capa tras 10 min. 3. Secado: Espere 10-15 min (máx. 80 min) antes de unir. 4. Unir: Junte las",,,,,H225: Líquido y vapores muy inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H319: Provoca irritación ocular grave. H335: Puede irritar vías respiratorias. H336: Puede provocar somn,"P210: Alejar de calor, chispas, llamas. No fumar. P233: Recipiente herméticamente cerrado. P301+P310+P331: INGESTIÓN: llamar inmediatamente toxicología/médico. NO provocar vómito. P303+P361+P353: PIEL/PELO: quitar ropa contaminada, enjuagar con agua/",1
LA-MA-003,Madefort AV,,Madefort AV 3L,LA-MA,3L,,"carpinteria, laminacion y tapiceria",,,0,1,,1111140117,madefort-av-3l,products/madefort-av/003-01.jpg,products/madefort-av/003-02.jpg|products/madefort-av/003-03.jpg,PEGUE DE MADERA-FÓRMICA TRIPLEX-AGLOMERADOS,Alto tack inicial y final Ideal proceso post-formado Ideal para pegues curvos,"Preparar: Limpie y seque las superficies. Elimine polvo, grasa o aceite. Lije si es necesario. 2. Aplicar: Con brocha, cepillo o espátula, cubra ambas superficies. En materiales porosos, aplique una segunda capa tras 10 min. 3. Secado: Espere 10-15 min (máx. 80 min) antes de unir. 4. Unir: Junte las",,,,,H225: Líquido y vapores muy inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H319: Provoca irritación ocular grave. H335: Puede irritar vías respiratorias. H336: Puede provocar somn,"P210: Alejar de calor, chispas, llamas. No fumar. P233: Recipiente herméticamente cerrado. P301+P310+P331: INGESTIÓN: llamar inmediatamente toxicología/médico. NO provocar vómito. P303+P361+P353: PIEL/PELO: quitar ropa contaminada, enjuagar con agua/",1
LA-MA-005,Madefort AV,,Madefort AV 5L,LA-MA,5L,,"carpinteria, laminacion y tapiceria",,,0,1,,1111140187,madefort-av-5l,products/madefort-av/005-01.jpg,products/madefort-av/005-02.jpg|products/madefort-av/005-03.jpg,PEGUE DE MADERA-FÓRMICA TRIPLEX-AGLOMERADOS,Alto tack inicial y final Ideal proceso post-formado Ideal para pegues curvos,"Preparar: Limpie y seque las superficies. Elimine polvo, grasa o aceite. Lije si es necesario. 2. Aplicar: Con brocha, cepillo o espátula, cubra ambas superficies. En materiales porosos, aplique una segunda capa tras 10 min. 3. Secado: Espere 10-15 min (máx. 80 min) antes de unir. 4. Unir: Junte las",,,,,H225: Líquido y vapores muy inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H319: Provoca irritación ocular grave. H335: Puede irritar vías respiratorias. H336: Puede provocar somn,"P210: Alejar de calor, chispas, llamas. No fumar. P233: Recipiente herméticamente cerrado. P301+P310+P331: INGESTIÓN: llamar inmediatamente toxicología/médico. NO provocar vómito. P303+P361+P353: PIEL/PELO: quitar ropa contaminada, enjuagar con agua/",1
LA-MA-045,Madefort AV,,Madefort AV 4.5 Gal,LA-MA,4.5 Gal,,"carpinteria, laminacion y tapiceria",,,0,1,,1111140127,madefort-av-4-5-gal,products/madefort-av/045-01.jpg,products/madefort-av/045-02.jpg|products/madefort-av/045-03.jpg,PEGUE DE MADERA-FÓRMICA TRIPLEX-AGLOMERADOS,Alto tack inicial y final Ideal proceso post-formado Ideal para pegues curvos,"Preparar: Limpie y seque las superficies. Elimine polvo, grasa o aceite. Lije si es necesario. 2. Aplicar: Con brocha, cepillo o espátula, cubra ambas superficies. En materiales porosos, aplique una segunda capa tras 10 min. 3. Secado: Espere 10-15 min (máx. 80 min) antes de unir. 4. Unir: Junte las",,,,,H225: Líquido y vapores muy inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H319: Provoca irritación ocular grave. H335: Puede irritar vías respiratorias. H336: Puede provocar somn,"P210: Alejar de calor, chispas, llamas. No fumar. P233: Recipiente herméticamente cerrado. P301+P310+P331: INGESTIÓN: llamar inmediatamente toxicología/médico. NO provocar vómito. P303+P361+P353: PIEL/PELO: quitar ropa contaminada, enjuagar con agua/",1
LA-MA-080,Madefort AV,,Madefort AV 8 Gal,LA-MA,8 Gal,,"carpinteria, laminacion y tapiceria",,,0,1,,1111140183,madefort-av-8-gal,products/madefort-av/080-01.jpg,products/madefort-av/080-02.jpg|products/madefort-av/080-03.jpg,PEGUE DE MADERA-FÓRMICA TRIPLEX-AGLOMERADOS,Alto tack inicial y final Ideal proceso post-formado Ideal para pegues curvos,"Preparar: Limpie y seque las superficies. Elimine polvo, grasa o aceite. Lije si es necesario. 2. Aplicar: Con brocha, cepillo o espátula, cubra ambas superficies. En materiales porosos, aplique una segunda capa tras 10 min. 3. Secado: Espere 10-15 min (máx. 80 min) antes de unir. 4. Unir: Junte las",,,,,H225: Líquido y vapores muy inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H319: Provoca irritación ocular grave. H335: Puede irritar vías respiratorias. H336: Puede provocar somn,"P210: Alejar de calor, chispas, llamas. No fumar. P233: Recipiente herméticamente cerrado. P301+P310+P331: INGESTIÓN: llamar inmediatamente toxicología/médico. NO provocar vómito. P303+P361+P353: PIEL/PELO: quitar ropa contaminada, enjuagar con agua/",1
LA-MA-530,Madefort AV,,Madefort AV 53 Gal,LA-MA,53 Gal,,"carpinteria, laminacion y tapiceria",,,0,1,,1111140152,madefort-av-53-gal,products/madefort-av/530-01.jpg,products/madefort-av/530-02.jpg|products/madefort-av/530-03.jpg,PEGUE DE MADERA-FÓRMICA TRIPLEX-AGLOMERADOS,Alto tack inicial y final Ideal proceso post-formado Ideal para pegues curvos,"Preparar: Limpie y seque las superficies. Elimine polvo, grasa o aceite. Lije si es necesario. 2. Aplicar: Con brocha, cepillo o espátula, cubra ambas superficies. En materiales porosos, aplique una segunda capa tras 10 min. 3. Secado: Espere 10-15 min (máx. 80 min) antes de unir. 4. Unir: Junte las",,,,,H225: Líquido y vapores muy inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H319: Provoca irritación ocular grave. H335: Puede irritar vías respiratorias. H336: Puede provocar somn,"P210: Alejar de calor, chispas, llamas. No fumar. P233: Recipiente herméticamente cerrado. P301+P310+P331: INGESTIÓN: llamar inmediatamente toxicología/médico. NO provocar vómito. P303+P361+P353: PIEL/PELO: quitar ropa contaminada, enjuagar con agua/",1
AU-PE-375,PRIMER EVA INCOLORO,,PRIMER EVA INCOLORO 375cc,AU-PE,375cc,,calzado,auxiliar,,0,1,,331050404,primer-eva-incoloro-375cc,products/primer-eva-incoloro/375-01.jpg,products/primer-eva-incoloro/375-02.jpg|products/primer-eva-incoloro/375-03.jpg,PRIMER PARA ACTIVACIÓN DE SUPERFICIES EVA,Transparente (No mancha) Listo para usar Alta penetración en microporosa Compatibiliza EVA con poliuretano,"Preparar: Carde la EVA y límpiela con Removedor 222F o Limpiador EVA. 2. Aplicar: Aplique una mano del producto con cepillo o brocha, ejerciendo presión para asegurar penetración. 3. Secado: Deje actuar mínimo 20 min (máximo 24 horas). 4. Unir: Tras el secado, aplique el pegante de poliuretano, deje",,,,GHS02|GHS07|GHS08,H226: Líquidos y vapores inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H335: Puede irritar vías respiratorias. H336: Puede provocar somnolencia o vértigo. H361: Se sospecha que p,"P201+P202: Pedir instrucciones antes del uso. P210: Alejar de calor, chispas, llamas. P233: Recipiente herméticamente cerrado. P240+P241+P242+P243: Conectar a tierra, usar equipos a prueba de explosión. P261: Evitar respirar vapores. P264: Lavarse bi",1
AU-PE-750,PRIMER EVA INCOLORO,,PRIMER EVA INCOLORO 750cc,AU-PE,750cc,,calzado,auxiliar,,0,1,,331050409,primer-eva-incoloro-750cc,products/primer-eva-incoloro/750-01.jpg,products/primer-eva-incoloro/750-02.jpg|products/primer-eva-incoloro/750-03.jpg,PRIMER PARA ACTIVACIÓN DE SUPERFICIES EVA,Transparente (No mancha) Listo para usar Alta penetración en microporosa Compatibiliza EVA con poliuretano,"Preparar: Carde la EVA y límpiela con Removedor 222F o Limpiador EVA. 2. Aplicar: Aplique una mano del producto con cepillo o brocha, ejerciendo presión para asegurar penetración. 3. Secado: Deje actuar mínimo 20 min (máximo 24 horas). 4. Unir: Tras el secado, aplique el pegante de poliuretano, deje",,,,GHS02|GHS07|GHS08,H226: Líquidos y vapores inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H335: Puede irritar vías respiratorias. H336: Puede provocar somnolencia o vértigo. H361: Se sospecha que p,"P201+P202: Pedir instrucciones antes del uso. P210: Alejar de calor, chispas, llamas. P233: Recipiente herméticamente cerrado. P240+P241+P242+P243: Conectar a tierra, usar equipos a prueba de explosión. P261: Evitar respirar vapores. P264: Lavarse bi",1
AU-PE-003,PRIMER EVA INCOLORO,,PRIMER EVA INCOLORO 3L,AU-PE,3L,,calzado,auxiliar,,0,1,,331050417,primer-eva-incoloro-3l,products/primer-eva-incoloro/003-01.jpg,products/primer-eva-incoloro/003-02.jpg|products/primer-eva-incoloro/003-03.jpg,PRIMER PARA ACTIVACIÓN DE SUPERFICIES EVA,Transparente (No mancha) Listo para usar Alta penetración en microporosa Compatibiliza EVA con poliuretano,"Preparar: Carde la EVA y límpiela con Removedor 222F o Limpiador EVA. 2. Aplicar: Aplique una mano del producto con cepillo o brocha, ejerciendo presión para asegurar penetración. 3. Secado: Deje actuar mínimo 20 min (máximo 24 horas). 4. Unir: Tras el secado, aplique el pegante de poliuretano, deje",,,,GHS02|GHS07|GHS08,H226: Líquidos y vapores inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H335: Puede irritar vías respiratorias. H336: Puede provocar somnolencia o vértigo. H361: Se sospecha que p,"P201+P202: Pedir instrucciones antes del uso. P210: Alejar de calor, chispas, llamas. P233: Recipiente herméticamente cerrado. P240+P241+P242+P243: Conectar a tierra, usar equipos a prueba de explosión. P261: Evitar respirar vapores. P264: Lavarse bi",1
AU-PE-050,PRIMER EVA INCOLORO,,PRIMER EVA INCOLORO 5 Gal,AU-PE,5 Gal,,calzado,auxiliar,,0,1,,331050430,primer-eva-incoloro-5-gal,products/primer-eva-incoloro/050-01.jpg,products/primer-eva-incoloro/050-02.jpg|products/primer-eva-incoloro/050-03.jpg,PRIMER PARA ACTIVACIÓN DE SUPERFICIES EVA,Transparente (No mancha) Listo para usar Alta penetración en microporosa Compatibiliza EVA con poliuretano,"Preparar: Carde la EVA y límpiela con Removedor 222F o Limpiador EVA. 2. Aplicar: Aplique una mano del producto con cepillo o brocha, ejerciendo presión para asegurar penetración. 3. Secado: Deje actuar mínimo 20 min (máximo 24 horas). 4. Unir: Tras el secado, aplique el pegante de poliuretano, deje",,,,GHS02|GHS07|GHS08,H226: Líquidos y vapores inflamables. H304: Mortal en caso de ingestión y penetración en vías respiratorias. H315: Provoca irritación cutánea. H335: Puede irritar vías respiratorias. H336: Puede provocar somnolencia o vértigo. H361: Se sospecha que p,"P201+P202: Pedir instrucciones antes del uso. P210: Alejar de calor, chispas, llamas. P233: Recipiente herméticamente cerrado. P240+P241+P242+P243: Conectar a tierra, usar equipos a prueba de explosión. P261: Evitar respirar vapores. P264: Lavarse bi",1
AU-H3-250,HALOGENANTE I-333 MONOCOMPONENTE,,HALOGENANTE I-333 MONOCOMPONENTE 250cc,AU-H3,250cc,,auxiliar,Calzado,,0,1,,331160105,halogenante-i-333-monocomponente-250cc,products/halogenante-i-333-monocomponente/250-01.jpg,products/halogenante-i-333-monocomponente/250-02.jpg|products/halogenante-i-333-monocomponente/250-03.jpg,ACTIVADOR DE SUPERFICIES PARA SUELAS,Mejora el anclaje Alta efectividad Listo para usar Optimiza el pegado,Preparar: Superficie limpia y libre de grasa,,,,,,,
AU-H3-500,HALOGENANTE I-333 MONOCOMPONENTE,,HALOGENANTE I-333 MONOCOMPONENTE 500cc,AU-H3,500cc,,auxiliar,Calzado,,0,1,,331160108,halogenante-i-333-monocomponente-500cc,products/halogenante-i-333-monocomponente/500-01.jpg,products/halogenante-i-333-monocomponente/500-02.jpg|products/halogenante-i-333-monocomponente/500-03.jpg,ACTIVADOR DE SUPERFICIES PARA SUELAS,Mejora el anclaje Alta efectividad Listo para usar Optimiza el pegado,Preparar: Superficie limpia y libre de grasa,,,,,,,
AU-H3-001,HALOGENANTE I-333 MONOCOMPONENTE,,HALOGENANTE I-333 MONOCOMPONENTE 1L,AU-H3,1L,,auxiliar,Calzado,,0,1,,331160112,halogenante-i-333-monocomponente-1l,products/halogenante-i-333-monocomponente/001-01.jpg,products/halogenante-i-333-monocomponente/001-02.jpg|products/halogenante-i-333-monocomponente/001-03.jpg,ACTIVADOR DE SUPERFICIES PARA SUELAS,Mejora el anclaje Alta efectividad Listo para usar Optimiza el pegado,Preparar: Superficie limpia y libre de grasa,,,,,,,
AU-RM-375,REMOVEDOR 222F,,REMOVEDOR 222F 375cc,AU-RM,375cc,,Auxiliares,Multiusos,,0,1,,331240104,removedor-222f-375cc,products/removedor-222f/375-01.jpg,products/removedor-222f/375-02.jpg|products/removedor-222f/375-03.jpg,LIMPIADOR Y DILUYENTE PARA PROCESOS DE PEGADO,Prepara superficies Fácil aplicación Secado rápido Alto poder de limpieza,"Preparar: Aplicar con brocha, cepillo o paño sin pelusa. 2. Aplicar: Frotar la superficie para remover grasas, óxidos y residuos. 3. Secado: Esperar mínimo 5 min (máx. 2 h) antes del siguiente proceso. 4. Unir: Como diluyente, no exceder 10% en peso.",,,,GHS02|GHS07|GHS08,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H319: Irritación ocular grave. H336: Puede provocar somnolencia o vértigo. H351: Se sospecha que provoca cáncer. H361d:,P201: Solicitar instrucciones antes de usar. P202: Leer y comprender instrucciones antes de manipular. P210: Mantener alejado de calor o chispas. P233: Mantener recipiente cerrado. P240: Conectar a tierra el recipiente. P241: Usar equipos a prueba de,1
AU-RM-750,REMOVEDOR 222F,,REMOVEDOR 222F 750cc,AU-RM,750cc,,Auxiliares,Multiusos,,0,1,,331240109,removedor-222f-750cc,products/removedor-222f/750-01.jpg,products/removedor-222f/750-02.jpg|products/removedor-222f/750-03.jpg,LIMPIADOR Y DILUYENTE PARA PROCESOS DE PEGADO,Prepara superficies Fácil aplicación Secado rápido Alto poder de limpieza,"Preparar: Aplicar con brocha, cepillo o paño sin pelusa. 2. Aplicar: Frotar la superficie para remover grasas, óxidos y residuos. 3. Secado: Esperar mínimo 5 min (máx. 2 h) antes del siguiente proceso. 4. Unir: Como diluyente, no exceder 10% en peso.",,,,GHS02|GHS07|GHS08,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H319: Irritación ocular grave. H336: Puede provocar somnolencia o vértigo. H351: Se sospecha que provoca cáncer. H361d:,P201: Solicitar instrucciones antes de usar. P202: Leer y comprender instrucciones antes de manipular. P210: Mantener alejado de calor o chispas. P233: Mantener recipiente cerrado. P240: Conectar a tierra el recipiente. P241: Usar equipos a prueba de,1
